eigenvalue,variance.percent,cumulative.variance.percent
208.8195658098239,78.88571442866451,78.88571442866451
49.0039373472998,18.512204986480235,97.39791941514474
4.033659486613215,1.523794521502036,98.92171393664678
1.9841545037956985,0.749553543805963,99.67126748045274
0.4574852658978508,0.1728240929004063,99.84409157335315
0.2328584629579931,0.08796688250913803,99.93205845586229
0.13427585268477174,0.05072535482236889,99.98278381068467
0.04556595845354052,0.017213440571502644,99.99999725125616
7.27624132563036e-6,2.7487438406536543e-6,100
