PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,SampleID,Treatment
-8.219071007648932,5.000463984087932,-0.35913491270294573,-1.369385013527972,0.8232779964818157,-0.029071670020911988,-0.07634466438178894,-0.05311340129069525,-0.0037775200074602056,Sample1,A
18.912994193606817,-3.706632756349836,-2.0345461001566063,-0.09936295169634435,0.10578176388136767,0.500252709057144,0.0047811873655760895,0.1002492312076716,0.0038997145346608697,Sample10,C
20.696162056138274,-0.8386030117166392,-0.9512475059162935,-1.3543887641472452,0.09507471882192808,-0.645944621101358,0.5127630404663532,0.002638073737719626,-0.0020720619578540322,Sample11,C
-8.944439290209264,-12.68510459125334,1.4171083463211533,-0.5667753646483807,-0.0022091517601690036,-0.11176935996634985,-0.26724140525381657,-0.08732603302260167,-0.00215019925285298,Sample12,D
22.84581550097979,-2.7380053765775325,-1.9966887625633933,0.9997186196302682,-0.1941677828675309,-0.2744929198090318,0.1882128422870275,0.18950753849909985,-0.003125062993010297,Sample13,D
-6.620388563621599,6.365823365541805,2.085599741408352,0.6800012529066919,1.6047083657615941,1.344243337062363,0.27970383621509864,0.0906679581754195,0.0012682456357215321,Sample14,D
-12.819834398173143,4.968076430617099,-0.5488081971611768,-1.7936659270408837,-0.12687006143979151,-0.11803289844701315,-0.2409051594624918,0.5144489203452188,0.002091446389045959,Sample15,E
19.695114727691738,1.8562459106594744,2.810634379863369,-0.67089208037229775,-0.6200968991421453,0.031061675975295522,-0.2586257987825007,6.370004851335986e-4,0.002144270007447213,Sample16,E
19.31448220216384,-0.7010728816894793,1.4095797413127886,1.434502466342046,-0.26206223409027884,0.6530821822124766,-0.7844828127894533,0.018504427143936852,-0.005339151434198941,Sample17,E
-11.643916810134176,5.634843792630723,-0.1325017971162945,-1.3202945400397812,-0.015312729071911294,0.09804877230875608,0.18965030159290938,0.3129035972646937,-0.001482515337644541,Sample18,F
-7.596682461094874,8.313615148138105,-0.32855766448810114,-0.5139293822159682,-0.02931345500468097,-0.5023600517926272,0.09966426555226204,0.0969612438622504,-0.0011435083793388742,Sample19,F
-16.700864405945705,-0.10376284918755752,0.8141101254562848,1.7568167262573684,-1.12442417615513,0.2033152673007801,0.6799908867439264,-0.015786495824736402,0.0010948487231987603,Sample2,A
18.522188759085175,1.2739405574807487,1.8373505047507341,-0.4136086132791723,-0.2638347592182715,0.16847141681679734,0.06074436645019454,0.04734069841059807,0.004629581275543915,Sample20,F
18.047164534221658,2.443235514037477,3.577171696263671,-0.6149698220253812,-0.48879095145914264,-0.4226727546451534,0.10827699240600452,-0.12045289627609856,0.0020968535930685483,Sample21,G
-16.519435956476965,0.22200394636262932,1.563967862946712,2.7779597129975544,-1.0078278089936499,0.22070946355529975,0.10824751560110601,0.039367553100466135,-0.002124520812847308,Sample22,G
-20.19707979508427,-12.908599863803207,3.0566597046472093,-2.5891139259130513,-0.033024667080495895,-0.013862711002646577,-0.16701398402124146,-0.1939487348759883,-0.0015387958529076151,Sample23,G
-13.053542436313764,0.2810774120089268,-4.03848117385731,0.4356582262315549,-0.9798535866537019,0.09463867499896272,-0.8180007981367199,0.10060401357943294,0.0022026050110934836,Sample24,G
-8.238233674321554,-13.235638256194434,-2.6939849646617895,-0.2640239250867926,-0.1941785238599144,0.3705299200380865,0.4500111994502467,-0.2451087038113361,0.0031564585224264086,Sample3,A
-5.766713524380227,-11.511652227913354,1.0518909320942622,2.780220973921523,1.4354951010125654,-1.044268453499996,-0.10408905003834268,0.327541611635083,0.0021307615174797068,Sample4,A
-8.759436661186289,7.094869754246886,-0.736222191460923,-1.5573549311477977,-0.22207068769197297,-0.1036167724009559,0.150788567165934,-0.08015309679448593,-5.478339635147968e-4,Sample5,B
-3.7282721035039654,6.5365210903698285,-1.1369206242068575,0.29442795605245203,0.7672340793305602,-0.30606102805387725,-0.5778170109796479,-0.48743706553178323,0.003569123598285817,Sample6,B
-0.8691003033169491,7.611388320809898,-0.6790154195360878,1.2957430301157233,0.5084907329272261,-0.24178449247228762,0.03726276213608101,-0.23971960249977567,-0.0010502712802323289,Sample7,B
-2.10715938511772,8.023432010299963,-0.6905133748833427,1.3207243598304799,-0.18061145537009865,-0.37332503567351594,0.22459754583884076,-0.271568822038596,-0.0011112510138266696,Sample8,C
13.750248802642126,-7.196465422606155,-3.2974503463533957,-0.6480080831445572,0.4045861716418169,0.5029093495597635,0.1998253745744395,-0.046757015480632935,-0.0028212165223127222,Sample9,C
